tag,total,count,indicators,subfield,sample_bibs
600,6388916,88256,10,0,3839 4360 10165 10313 10915 12881 13108 13108 14048 14051 908335 908335 910174 910174 910174 910174 910174 910174 910176 910176 1852023 1855679 1856455 1856771 1856771 1858732 1860782 1860782 1862385 1876642 2803900 2810781 2811235 2828606 2832227 2833982 2835262 2835262 2835415 2839498 3802858 3802858 3802858 3802858 3803978 3803978 3805222 3805222 3805365 3805365 4835077 4835077 4835077 4836008 4838676 4838792 4838792 4838792 4840028 4840028 6026274 6035047 6037395 6037589 6038607 6039643 6043720 6044345 6044946 6057421 7620782 7620782 7623087 7623447 7623905 7627746 7627746 7627746 7627746 7627746 9371333 9372975 9372980 9373823 9374086 9379522 9379633 9379633 9379633 9379633 11055545 11055545 11055545 11055545 11055545 11055545 11055545 11055545 11055994 11056350 12639583 12639659 12639659 12645194 12650014 12650014 12650014 12650014 12650014 12650014 14408892 14415737 14415737 14415737 14415765 14415766 14415772 14415885 14415886 14415906 15589755 15589755 15589760 15589763 15589874 15589884 15589892 15589923 15589926 15589932
600,6388916,87830,10,q,132 179 196 255 412 447 549 622 629 699 907254 907346 907652 907857 907941 907988 908502 908544 908689 909867 1830284 1830344 1830406 1830540 1830544 1830574 1830617 1830673 1830712 1830726 2803401 2803468 2803578 2803860 2803860 2804203 2804306 2804389 2804396 2804587 3803286 3803374 3803557 3803810 3804191 3804542 3804832 3804955 3805134 3805146 4824544 4824544 4824590 4824605 4824608 4824631 4824640 4824649 4824649 4824691 6017319 6017437 6017571 6017919 6017988 6017988 6018488 6018815 6018953 6019048 7616774 7619760 7619765 7619860 7619861 7619867 7619870 7619871 7619924 7619925 9371605 9371633 9372806 9373020 9373652 9373827 9374086 9374159 9374246 9374990 11055600 11056044 11056044 11056258 11056258 11056364 11056500 11056550 11056906 11057089 12638955 12639123 12639157 12639187 12643372 12644524 12646848 12646943 12647159 12647159 14415906 14415906 14416333 14416692 14416770 14420844 14424608 14424620 14425196 14425407 15589771 15590542 15590628 15590742 15591121 15593199 15593951 15594308 15594490 15594577
600,6388916,85318,00,x,23 113 2078 2170 3439 3791 4060 4458 4493 4502 907357 907357 907450 907641 907649 907649 907853 908210 908282 908504 1834357 1836623 1837878 1840343 1842960 1845151 1845167 1846192 1847720 1850640 2803297 2803297 2803297 2803297 2803385 2806122 2806122 2806442 2806442 2806708 3802869 3802869 3803456 3803535 3803535 3803543 3803727 3803780 3803982 3803989 4824553 4824698 4824793 4825063 4825122 4825158 4825158 4825489 4825623 4825658 6017530 6017826 6018116 6018116 6018326 6018605 6018698 6018711 6018729 6018982 7611427 7612456 7620044 7620879 7621054 7621219 7621472 7622024 7622272 7622467 9371129 9371391 9371391 9371391 9371402 9371402 9371529 9371600 9373014 9373101 11055747 11055814 11055896 11055961 11056012 11056031 11056035 11056054 11056054 11056062 12638569 12638669 12638841 12638885 12638911 12638911 12638911 12638947 12639319 12642013 14416282 14423188 14423188 14423393 14423471 14423474 14424368 14424614 14425316 14425496 15590162 15590404 15590872 15591117 15591117 15591117 15591117 15591171 15591174 15591197
600,6388916,72205,00,v,113 689 2045 2060 2428 2487 2976 3129 3244 3458 907251 907925 908189 908413 908464 909582 909780 909789 909791 909818 1830227 1830751 1832311 1833753 1833793 1833793 1834213 1834876 1834968 1836400 2803331 2803898 2804210 2804232 2804451 2805091 2805205 2805992 2806231 2806816 3803234 3803234 3803456 3803727 3803859 3804138 3804139 3804360 3804384 3804396 4824847 4825049 4825205 4825770 4825904 4826125 4826280 4827133 4827353 4827679 6017192 6017399 6017399 6017399 6017530 6017602 6017631 6017658 6017960 6018007 7618446 7620693 7620731 7620821 7621122 7621122 7622157 7622199 7622509 7622829 9371329 9373183 9373183 9373639 9373639 9373779 9374061 9374061 9374441 9375046 11055619 11055747 11056031 11056035 11056035 11056039 11056041 11056071 11056708 11056860 12638705 12638783 12638940 12638940 12638946 12638946 12638947 12639006 12639007 12639060 14421174 14423474 14423522 14423823 14424416 14424614 14424617 14424621 14424621 14424641 15589737 15589768 15590776 15590776 15590854 15591197 15593234 15593657 15593657 15593657
600,6388916,61306,17,0,693 1303 2153 2319 3083 3370 5027 5027 5027 5027 908335 908335 910825 918099 923775 935925 940603 950523 1006510 1006510 1858732 1861556 1861593 1861758 1864153 1896053 1901288 1941545 1941545 1946398 2805774 2811475 2825368 2829301 2829950 2832942 2833982 2835262 2835262 2835415 3807352 3813773 3817335 3817725 3818642 3819338 3819931 3819931 3822644 3826231 4827111 4828630 4837593 4837735 4838762 4839997 4840028 4840028 4846966 4847168 6025048 6035047 6037158 6038953 6043363 6044345 6046527 6059468 6067629 6068513 7621451 7621451 7621451 7621451 7623087 7623138 7623150 7626880 7630427 7631936 9376911 9379123 9407455 9409435 9409980 9409980 9409980 9413412 9416960 9417644 11056158 11057593 11057819 11057819 11057819 11058447 11066132 11066150 11066201 11066201 12638398 12638674 12638674 12638674 12638678 12638678 12638685 12638685 12638685 12638685 14408892 14415732 14415737 14415737 14415737 14415759 14415765 14415766 14415772 14415885 15589775 15589780 15589783 15589811 15589819 15589826 15589855 15589877 15589884 15589890
600,6388916,57982,17,d,693 1303 2153 3083 3370 5027 5027 5027 5027 5961 908335 908335 910825 918099 923775 935925 940603 950523 1006510 1006510 1858732 1861556 1861593 1861758 1864153 1896053 1901288 1941545 1941545 1946398 2805774 2811475 2825368 2829301 2829950 2832942 2833982 2835415 2836593 2847633 3807352 3813773 3817335 3819338 3819931 3819931 3822644 3826231 3838535 3847153 4828630 4837735 4838762 4839997 4840028 4846966 4849073 4851920 4852278 4853159 6025048 6035047 6037158 6043363 6044250 6044288 6044345 6046527 6059468 6067629 7621451 7621451 7621451 7623087 7623138 7623150 7630427 7631936 7635795 7637278 9376911 9379123 9407455 9409435 9409980 9409980 9413412 9416960 9417644 9417644 11055638 11056158 11057593 11057819 11057819 11057819 11058447 11066132 11066150 11066201 12638398 12638518 12638674 12638674 12638674 12638678 12638678 12638685 12638685 12638685 14408892 14415732 14415737 14415737 14415737 14415759 14415765 14415766 14415772 14415885 15589775 15589780 15589783 15589825 15589874 15589877 15589884 15589890 15589906 15589907
600,6388916,55086,00,b,647 3238 3529 3529 3711 4026 4026 4050 4099 4331 907414 907486 907613 907641 907649 907649 907805 907849 907853 907927 1830227 1832263 1832409 1833559 1833793 1834213 1834497 1834527 1834592 1834869 2804268 2804288 2804681 2805193 2805551 2805697 2805897 2806354 2806399 2806442 3802908 3802920 3803078 3803151 3803717 3803795 3803979 3804138 3804233 3804641 4825032 4825032 4825303 4825344 4826163 4826200 4826495 4826542 4826578 4826652 6017369 6017530 6018047 6018085 6018085 6018115 6018478 6019493 6020108 6020133 7611274 7618446 7620935 7622024 7622193 7622199 7622242 7622272 7622509 7622616 9373639 9373779 9374365 9375130 9375166 9375646 9376707 9376715 9376761 9376810 11056363 11056395 11056407 11056860 11057652 11057705 11061586 11061587 11063242 11064025 12638957 12640076 12646942 12647107 12648101 12648123 12648238 12648259 12648618 12648618 14415966 14421174 14424368 14424416 14440386 14440407 14440422 14440429 14440429 14440435 15589768 15589932 15590892 15590892 15590925 15591388 15594033 15594528 15594661 15596370
600,6388916,37068,00,t,2078 2976 3776 4318 4895 5254 5317 6313 6846 7035 908205 908640 908667 908837 908867 909004 909024 909067 909418 909877 1830301 1830914 1831515 1834484 1839836 1842428 1843382 1844034 1845167 1845231 2803729 2803729 2804481 2804803 2805363 2806091 2806193 2806308 2806311 2806379 3803022 3803022 3803022 3803543 3803887 3803996 3804139 3805032 3805032 3806098 4824559 4824582 4824923 4825085 4825194 4825521 4825521 4825521 4825634 4825658 6017336 6017602 6018116 6018116 6018156 6018285 6019498 6019588 6019646 6019673 7612456 7619807 7620809 7621436 7622803 7622826 7622826 7623295 7623945 7624685 9371129 9371529 9371577 9373220 9374411 9374735 9375660 9376890 9377214 9377353 11055720 11055961 11056009 11056035 11056039 11056041 11056041 11056041 11056041 11057627 12638569 12638934 12638940 12647253 12648272 12648396 12648638 12650021 12651098 12652193 14416296 14416388 14423188 14423188 14423474 14423506 14424610 14424644 14425388 14425391 15590126 15590527 15590951 15590951 15591026 15591117 15591171 15591192 15591261 15591301
600,6388916,35615,10,z,3711 3711 3711 3711 3882 3882 9431 9431 12229 12229 907389 907389 907709 907767 907893 908792 908792 908868 909219 909219 1832301 1832301 1840543 1840636 1844891 1844912 1849781 1853377 1853377 1854058 2807594 2808261 2808261 2808604 2813604 2814760 2815646 2815646 2817454 2817454 3803046 3803046 3803073 3803073 3803434 3803434 3803824 3803824 3803833 3804153 4825389 4825389 4825517 4825777 4825777 4826152 4826152 4826152 4826152 4826401 6017190 6017491 6018162 6018162 6018187 6018350 6018526 6018526 6018526 6018526 7611339 7611339 7620601 7620818 7620818 7620818 7621941 7622025 7622025 7622460 9371885 9371885 9374189 9374189 9376786 9376841 9377223 9377517 9377638 9377638 11055915 11055915 11055915 11055915 11056503 11056503 11056906 11057605 11058824 11065980 12638689 12638689 12638689 12638689 12639704 12641994 12642106 12642106 12646871 12648006 14421028 14440903 14440903 14447123 14447144 14453311 14453311 14461847 14472561 14473794 15589744 15589744 15589744 15589744 15589801 15589819 15591378 15591378 15591385 15591385
600,6388916,34504,30,a,352 369 526 830 2550 2816 2831 3195 3332 3471 907413 907618 907930 907940 907962 908346 908356 908423 908829 910174 1830565 1831185 1832188 1836418 1837697 1837934 1839068 1839579 1841312 1841321 2803363 2803378 2804199 2804339 2804570 2804570 2804709 2804760 2804760 2804760 3803249 3803521 3803780 3803909 3804360 3804384 3804456 3804468 3804468 3804468 4824485 4824557 4824808 4824808 4824858 4824899 4825344 4825518 4826140 4826249 6017530 6018023 6018631 6018634 6019726 6019978 6020018 6020046 6020223 6020223 7622677 7623089 7624203 7624641 7624641 7625284 7625793 7625793 7625815 7625994 9371084 9371084 9372845 9372845 9372845 9373318 9374314 9374870 9377439 9379533 11054639 11056234 11056338 11057461 11057657 11057684 11057722 11057998 11058126 11058148 12638910 12638995 12639510 12643353 12647094 12647118 12647118 12647959 12648202 12648211 14415770 14416287 14424398 14424826 14425695 14439829 14444516 14446834 14447108 14449646 15589779 15590347 15590468 15591528 15593054 15593174 15594037 15595902 15596471 15599422
600,6388916,16101,00,6,86181 530624 530930 531078 531199 531204 531240 531266 531266 531333 908640 908667 908694 908695 908696 908837 908867 908887 908940 908984 1968166 2102827 2102936 2102991 2103163 2103252 2103356 2103386 2103436 2103464 2943819 2943967 2944019 2944020 2944387 2944436 2944450 2944504 2944695 2944839 3811494 3812452 3816395 3816395 3816569 3816798 3820817 3820817 3820817 3822127 4825085 4825194 4825658 4825658 4827617 4828005 4828104 4828116 4828200 4828310 6018435 6018478 6018547 6018759 6019646 6019673 6019673 6021562 6021562 6021616 7623392 7623795 7624252 7625922 7628368 7628684 7628730 7629304 7629557 7630636 9375660 9376116 9376782 9376782 9379354 9381679 9381733 9382470 9384567 9385110 11057455 11057987 11066805 11069100 11069100 11069115 11069374 11069374 11073140 11073254 12647743 12650021 12650088 12650089 12650089 12650175 12653589 12655557 12655627 12656921 14416296 14416296 14416321 14416335 14416387 14416388 14416388 14423506 14438476 14448450 15589947 15590126 15604694 15613973 15637140 15637184 15637210 15637231 15637272 15637387
600,6388916,12023,07,a,10712 17956 66557 86181 119796 136315 142635 166116 200262 242781 962103 988143 991415 1042273 1141315 1141895 1148305 1172069 1179488 1248666 1855417 1858732 1861556 1861593 1863047 1864478 1864478 1864478 1877400 1877855 2804451 2832492 2835262 2836653 2840265 2843383 2843454 2844802 2851442 2851911 3816798 3817725 3820921 3829361 3829664 3850722 3850722 3870553 3873416 3902756 4826200 4834780 4834780 4851587 4851805 4855023 4861503 4866669 4873782 4877095 6021290 6031334 6031334 6031573 6036834 6045508 6059489 6059538 6068564 6068567 7630425 7632586 7638917 7644370 7645455 7650879 7650879 7674470 7677605 7677605 9408134 9411104 9450543 9475974 9557917 9558865 9559431 9559498 9559509 9559509 11056708 11073268 11073268 11073268 11073268 11073268 11078683 11079040 11079062 11080027 12638458 12638669 12638883 12638885 12638887 12638940 12638947 12638957 12639045 12639319 14415757 14415757 14415757 14421061 14421165 14423487 14423522 14423531 14423823 14424368 15589932 15589936 15589947 15589948 15589949 15589952 15590162 15590776 15590776 15590951
600,6388916,12015,07,2,10712 17956 66557 86181 119796 136315 142635 166116 200262 242781 962103 988143 991415 1042273 1141315 1141895 1148305 1172069 1179488 1248666 1855417 1858732 1861556 1861593 1863047 1864478 1864478 1864478 1877400 1877855 2804451 2832492 2835262 2836653 2840265 2843383 2843454 2844802 2851442 2851911 3816798 3817725 3820921 3829361 3829664 3850722 3850722 3870553 3873416 3902756 4826200 4834780 4834780 4851587 4851805 4855023 4861503 4866669 4873782 4877095 6021290 6031334 6031334 6031573 6036834 6045508 6059489 6059538 6068564 6068567 7630425 7632586 7638917 7644370 7645455 7650879 7650879 7674470 7677605 7677605 9408134 9411104 9450543 9475974 9557917 9558865 9559431 9559498 9559509 9559509 11056708 11073268 11073268 11073268 11073268 11073268 11078683 11079040 11079062 11080027 12638458 12638669 12638883 12638885 12638887 12638940 12638947 12638957 12639045 12639319 14415757 14415757 14415757 14421061 14421165 14423487 14423522 14423531 14423823 14424368 15589932 15589936 15589947 15589948 15589949 15589952 15590162 15590776 15590776 15590951
600,6388916,11816,00,0,25669 33326 35889 54441 86181 88291 120979 200821 212722 242781 912760 915594 922010 925516 941583 967550 967571 967587 967587 967587 1855417 1858732 1863047 1870488 1903960 1913125 1924379 1925726 1935110 1958555 2818828 2835262 2836322 2837780 2840265 2840399 2846240 2846713 2848183 2850286 3815714 3829871 3829871 3829871 3830787 3839424 3870553 3900252 3902756 3907706 4836550 4838786 4851463 4851594 4851805 4863076 4877095 4877123 4888256 4902528 6021290 6093153 6119151 6119151 6158607 6171533 6171533 6171693 6184479 6202170 7612456 7639282 7677605 7690143 7705142 7755256 7783271 7784546 7784546 7784546 9376715 9448389 9480703 9559431 9564320 9567100 9619951 9625873 9626261 9636463 11057785 11069387 11069387 11070812 11072378 11079363 11121982 11146290 11148718 11159731 12650021 12655557 12659503 12659503 12659510 12660740 12660740 12665715 12666397 12670629 14415757 14415757 14415757 14415966 14416296 14416296 14416321 14416335 14416387 14416388 15589737 15589932 15589936 15589947 15589948 15589949 15589952 15590527 15590854 15590872
600,6388916,11578,07,0,10712 17956 66557 86181 119796 136315 142635 166116 200262 242781 962103 988143 991415 1042273 1141315 1141895 1148305 1172069 1179488 1248666 1855417 1858732 1861556 1861593 1863047 1864478 1864478 1864478 1877400 1877855 2804451 2832492 2835262 2836653 2840265 2843383 2843454 2844802 2851442 2851911 3816798 3817725 3820921 3829361 3829664 3850722 3870553 3873416 3902756 3917553 4826200 4834780 4834780 4851587 4851805 4855023 4861503 4866669 4873782 4877095 6021290 6031334 6031334 6031573 6036834 6045508 6059489 6059538 6068564 6068567 7630425 7632586 7638917 7645455 7650879 7674470 7677605 7681615 7690143 7690153 9408134 9411104 9450543 9475974 9557917 9558865 9559431 9559498 9559509 9559509 11056708 11073268 11073268 11073268 11073268 11073268 11078683 11079040 11079062 11080027 12638458 12638669 12638883 12638885 12638887 12638940 12638947 12638957 12639045 12639319 14415757 14415757 14415757 14421061 14421165 14423522 14423531 14423823 14424368 14424368 15589932 15589936 15589947 15589948 15589949 15589952 15590162 15590776 15590776 15590951
600,6388916,10150,14,a,9332 12881 14052 14058 16388 50352 89875 116975 124425 136315 925974 926402 934297 971084 995709 1018887 1021734 1026094 1031291 1055343 1840051 1848253 1936120 1973040 1993732 1993855 2112139 2113632 2132505 2143331 2803543 2803877 2803914 2804159 2804159 2813194 2815594 2818802 2819668 2820115 3826012 3862550 3883211 3886390 3907934 3913315 3919173 3922769 3927430 3938624 4825186 4825442 4826005 4826122 4826857 4826857 4827111 4828047 4829107 4830027 6017967 6019032 6020320 6020320 6022132 6022142 6023394 6024785 6024785 6025375 7618802 7622629 7622629 7622629 7622629 7622629 7622629 7622705 7624764 7626427 9373639 9376926 9376926 9377166 9378393 9383249 9383724 9386234 9397440 9410009 11055555 11055638 11055641 11055644 11056148 11057484 11063760 11069031 11069363 11069578 12638518 12648108 12648108 12648312 12648363 12648724 12648742 12648742 12648742 12648793 14421152 14424646 14425505 14425604 14425604 14449125 14451111 14454537 14454537 14454537 15590062 15590062 15590124 15590125 15590126 15590132 15590237 15590753 15590753 15591080
